Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A12003_001,SE_A12003_002,SE_A12003_003,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14006_001,SE_A06001_001,SE_A06001_002,SE_A06001_003,SE_A06001_004,SE_A06001_005
"340130120003","Block Group 3, Census Tract 120, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,305,305,0,146,0,0,0,0,159,180,30,20,104,26,0,0,0,82,0,82,225,170,55,,,,,,,,,,,,,,,,
"340130120004","Block Group 4, Census Tract 120, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1376,1376,32,1308,0,0,0,36,0,626,0,428,166,0,32,0,0,0,0,0,625,625,0,58370,,,,,,,,,,58370,,,,,
"340130120005","Block Group 5, Census Tract 120, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1313,1313,142,1133,0,38,0,0,0,905,0,473,161,145,20,0,106,54,0,54,719,719,0,,,,,,,,,,,,,,,,
"340130120006","Block Group 6, Census Tract 120, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012000","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6",,,,1398,1398,41,1269,0,0,0,39,49,993,304,369,265,47,0,8,0,42,0,42,480,383,97,69821,,,,,,,,,,69821,,,,,
"340130121001","Block Group 1, Census Tract 121, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2030,2030,110,1132,0,25,0,524,239,1500,477,317,364,294,36,12,0,51,0,51,1226,1201,25,,,,,,,,,,,,,,,,
"340130121002","Block Group 2, Census Tract 121, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1170,1170,113,801,0,16,0,119,121,992,165,350,461,0,16,0,0,30,0,30,624,589,35,37794,,,,,,,,,,37794,,,,,
"340130121003","Block Group 3, Census Tract 121, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1048,1048,0,1048,0,0,0,0,0,622,80,233,142,167,0,0,0,0,0,0,713,638,75,,,,,,,,,,,,,,,,
"340130122001","Block Group 1, Census Tract 122, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,762,762,0,417,0,0,0,0,345,461,175,149,59,0,78,0,0,30,0,30,329,329,0,59307,,,,,,,,,,59307,,,,,
"340130122002","Block Group 2, Census Tract 122, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1211,1211,357,854,0,0,0,0,0,1190,0,397,437,190,0,0,166,21,0,21,829,829,0,48659,,,,,,,,,,48659,,,,,
"340130122003","Block Group 3, Census Tract 122, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2113,2113,157,1956,0,0,0,0,0,1113,120,556,138,0,263,36,0,0,0,0,1241,1199,42,,,,,,,,,,,,,,,,
"340130122004","Block Group 4, Census Tract 122, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,359,359,0,284,0,0,0,0,75,163,49,68,46,0,0,0,0,15,0,15,222,139,83,,,,,,,,,,,,,,,,
"340130122005","Block Group 5, Census Tract 122, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1511,1511,105,1406,0,0,0,0,0,1221,253,452,315,53,78,0,70,152,0,152,707,582,125,67577,,,,,,,,,,67577,,,,,
"340130123001","Block Group 1, Census Tract 123, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1398,1398,0,1087,40,0,0,79,192,1017,119,431,200,183,84,0,0,50,0,50,919,707,212,72219,,,,,,,,,,72219,,,,,
"340130123002","Block Group 2, Census Tract 123, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1471,1471,19,1257,0,0,0,82,113,922,224,235,258,77,69,29,30,133,0,133,969,969,0,56343,,,,,,,,,,56343,,,,,
"340130123003","Block Group 3, Census Tract 123, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1348,1348,207,982,0,0,0,0,159,897,123,228,192,310,44,0,0,71,0,71,856,703,153,,,,,,,,,,,,,,,,
"340130123004","Block Group 4, Census Tract 123, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,958,958,0,958,0,0,0,0,0,582,0,148,303,121,10,0,0,0,0,0,549,462,87,84792,,,,,,,,,,84792,,,,,
"340130124001","Block Group 1, Census Tract 124, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2367,2367,112,1937,0,0,0,265,53,1638,413,798,310,66,0,51,0,58,0,58,672,555,117,18672,,,,,,,,,,18672,,,,,
"340130124002","Block Group 2, Census Tract 124, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,493,493,271,183,0,0,0,0,39,306,189,56,61,0,0,0,0,0,0,0,294,294,0,51547,,,,,,,,,,51547,,,,,
"340130124003","Block Group 3, Census Tract 124, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1908,1908,0,1878,0,0,0,0,30,1045,69,316,532,85,43,0,0,114,0,114,1248,1088,160,113023,,,,,,,,,,113023,,,,,
"340130124004","Block Group 4, Census Tract 124, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,288,288,42,228,0,0,0,18,0,288,66,117,49,43,13,0,0,0,0,0,211,211,0,101698,,,,,,,,,,101698,,,,,
"340130125001","Block Group 1, Census Tract 125, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,725,725,68,630,0,0,0,0,27,482,11,206,66,80,119,0,0,0,0,0,353,289,64,103306,,,,,,,,,,103306,,,,,
"340130125002","Block Group 2, Census Tract 125, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,355,355,0,355,0,0,0,0,0,72,36,36,0,0,0,0,0,120,0,120,206,154,52,55976,,,,,,,,,,55976,,,,,
"340130125003","Block Group 3, Census Tract 125, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,284,284,0,210,0,74,0,0,0,202,6,79,0,92,25,0,0,15,0,15,180,140,40,112813,,,,,,,,,,112813,,,,,
"340130125004","Block Group 4, Census Tract 125, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2090,2090,114,1879,0,0,0,30,67,1452,185,496,600,81,90,0,0,138,0,138,1134,986,148,,,,,,,,,,,,,,,,
"340130126001","Block Group 1, Census Tract 126, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,423,423,0,361,0,0,0,62,0,343,22,94,86,102,39,0,0,80,0,80,349,290,59,77585,,,,,,,,,,77585,,,,,
"340130126002","Block Group 2, Census Tract 126, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1545,1545,52,1493,0,0,0,0,0,867,261,249,127,230,0,0,0,100,0,100,624,566,58,76150,,,,,,,,,,76150,,,,,
"340130126003","Block Group 3, Census Tract 126, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,701,701,46,655,0,0,0,0,0,600,80,323,54,143,0,0,0,0,0,0,373,301,72,76538,,,,,,,,,,76538,,,,,
"340130126004","Block Group 4, Census Tract 126, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,866,866,0,680,0,0,0,78,108,600,97,206,209,88,0,0,0,28,0,28,354,354,0,55684,,,,,,,,,,55684,,,,,
"340130127001","Block Group 1, Census Tract 127, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1151,1151,195,403,0,0,0,23,530,570,61,245,115,101,24,0,24,18,0,18,396,387,9,62404,,,,,,,,,,62404,,,,,
"340130127002","Block Group 2, Census Tract 127, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1353,1353,16,1282,0,0,0,0,55,897,42,285,426,122,22,0,0,28,0,28,825,746,79,57059,,,,,,,,,,57059,,,,,
"340130127003","Block Group 3, Census Tract 127, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1511,1511,90,1245,0,0,0,0,176,951,35,460,211,120,112,0,13,53,0,53,962,864,98,85391,,,,,,,,,,85391,,,,,
"340130128001","Block Group 1, Census Tract 128, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,509,509,0,509,0,0,0,0,0,391,0,114,197,80,0,0,0,0,0,0,258,258,0,68425,,,,,,,,,,68425,,,,,
"340130128002","Block Group 2, Census Tract 128, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,727,727,0,727,0,0,0,0,0,524,155,127,213,29,0,0,0,0,0,0,324,324,0,36745,,,,,,,,,,36745,,,,,
"340130128003","Block Group 3, Census Tract 128, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1338,1338,28,1224,0,0,0,0,86,848,28,316,272,171,61,0,0,96,0,96,764,730,34,,,,,,,,,,,,,,,,
"340130128004","Block Group 4, Census Tract 128, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1368,1368,0,1336,0,0,0,0,32,1055,83,503,259,139,71,0,0,76,22,54,988,988,0,69289,,,,,,,,,,69289,,,,,
"340130129001","Block Group 1, Census Tract 129, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1758,1758,6,1530,95,0,0,89,38,1110,156,520,138,207,89,0,0,183,0,183,927,758,169,50807,,,,,,,,,,50807,,,,,
"340130129002","Block Group 2, Census Tract 129, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1552,1552,0,1441,51,0,0,60,0,699,25,331,176,150,17,0,0,0,0,0,542,533,9,64319,,,,,,,,,,64319,,,,,
"340130129003","Block Group 3, Census Tract 129, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"012900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,776,776,0,776,0,0,0,0,0,517,22,106,116,247,0,26,0,59,0,59,374,344,30,65662,,,,,,,,,,65662,,,,,
"340130130001","Block Group 1, Census Tract 130, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2051,2051,214,1698,0,17,0,69,53,1602,88,463,430,275,300,0,46,73,0,73,1294,1294,0,45568,,,,,,,,,,45568,,,,,
"340130131001","Block Group 1, Census Tract 131, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1572,1572,130,1412,0,0,0,0,30,1104,78,414,246,313,0,0,53,94,0,94,891,773,118,68179,,,,,,,,,,68179,,,,,
"340130131002","Block Group 2, Census Tract 131, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,965,965,221,719,0,1,0,0,24,645,85,267,210,61,22,0,0,40,0,40,443,421,22,53073,,,,,,,,,,53073,,,,,
"340130132001","Block Group 1, Census Tract 132, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,552,552,53,499,0,0,0,0,0,441,27,231,140,0,43,0,0,0,0,0,390,347,43,,,,,,,,,,,,,,,,
"340130132002","Block Group 2, Census Tract 132, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1707,1707,30,1677,0,0,0,0,0,962,119,339,299,191,14,0,0,109,0,109,993,873,120,70888,,,,,,,,,,70888,,,,,
"340130132003","Block Group 3, Census Tract 132, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,450,450,0,338,0,63,0,49,0,288,0,16,189,58,0,0,25,68,0,68,305,191,114,,,,,,,,,,,,,,,,
"340130133001","Block Group 1, Census Tract 133, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,324,324,9,297,0,0,0,18,0,167,17,81,47,0,22,0,0,0,0,0,290,217,73,,,,,,,,,,,,,,,,
"340130133002","Block Group 2, Census Tract 133, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,881,881,119,241,0,0,0,0,521,445,31,180,113,0,121,0,0,187,0,187,357,320,37,55083,,,,,,,,,,55083,,,,,
"340130133003","Block Group 3, Census Tract 133, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1247,1247,58,826,0,0,0,99,264,859,26,326,301,117,89,0,0,48,0,48,472,472,0,34615,,,,,,,,,,34615,,,,,
"340130133004","Block Group 4, Census Tract 133, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1889,1889,1,1590,0,0,0,120,178,1249,73,459,407,209,100,1,0,103,0,103,1150,905,245,54107,,,,,,,,,,54107,,,,,
"340130134001","Block Group 1, Census Tract 134, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,492,492,475,0,0,17,0,0,0,392,0,183,74,89,46,0,0,14,0,14,251,223,28,90364,,,,,,,,,,90364,,,,,
"340130134002","Block Group 2, Census Tract 134, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1056,1056,820,0,0,79,0,15,142,754,18,95,221,288,117,0,15,11,0,11,600,578,22,117344,,,,,,,,,,117344,,,,,
"340130134003","Block Group 3, Census Tract 134, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,902,902,862,0,0,16,0,4,20,682,12,147,163,152,175,21,12,25,0,25,458,458,0,198589,,,,,,,,,,198589,,,,,
"340130134004","Block Group 4, Census Tract 134, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,940,940,719,0,0,144,0,49,28,666,25,230,134,189,79,9,0,43,0,43,435,435,0,143043,,,,,,,,,,143043,,,,,
"340130134005","Block Group 5, Census Tract 134, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013400","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,568,568,420,0,0,0,0,34,114,402,0,65,79,190,60,8,0,20,0,20,382,372,10,172946,,,,,,,,,,172946,,,,,
"340130135001","Block Group 1, Census Tract 135, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,751,751,494,83,0,59,0,9,106,542,0,173,132,111,70,31,25,0,0,0,432,400,32,136563,,,,,,,,,,136563,,,,,
"340130135002","Block Group 2, Census Tract 135, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,763,763,660,0,0,35,0,7,61,478,13,63,106,194,37,34,31,16,0,16,360,335,25,234444,,,,,,,,,,234444,,,,,
"340130135003","Block Group 3, Census Tract 135, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,771,771,672,0,0,19,0,0,80,575,13,96,93,223,91,51,8,40,0,40,468,446,22,169250,,,,,,,,,,169250,,,,,
"340130135004","Block Group 4, Census Tract 135, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1657,1657,1026,0,0,67,0,124,440,1048,13,177,196,394,185,83,0,202,0,202,795,782,13,103553,,,,,,,,,,103553,,,,,
"340130135005","Block Group 5, Census Tract 135, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,665,665,431,6,0,83,0,33,112,481,0,118,131,129,65,28,10,8,0,8,346,343,3,116389,,,,,,,,,,116389,,,,,
"340130136001","Block Group 1, Census Tract 136, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2996,2996,1427,47,0,1239,0,192,91,2035,106,523,273,639,415,40,39,178,0,178,1645,1645,0,204236,,,,,,,,,,204236,,,,,
"340130136002","Block Group 2, Census Tract 136, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1204,1204,954,0,0,136,0,31,83,919,7,140,90,466,188,15,13,0,0,0,879,783,96,105461,,,,,,,,,,105461,,,,,
"340130136003","Block Group 3, Census Tract 136, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1612,1612,833,195,0,340,0,225,19,1102,101,266,161,402,141,31,0,20,0,20,772,756,16,62222,,,,,,,,,,62222,,,,,
"340130136004","Block Group 4, Census Tract 136, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1442,1442,551,82,0,75,0,546,188,877,97,154,266,177,182,1,0,118,24,94,1005,930,75,69189,,,,,,,,,,69189,,,,,
"340130137001","Block Group 1, Census Tract 137, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,716,716,487,30,0,199,0,0,0,595,107,150,74,155,72,37,0,14,0,14,379,379,0,97344,,,,,,,,,,97344,,,,,
"340130137002","Block Group 2, Census Tract 137, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1604,1604,1055,26,0,78,0,412,33,1160,69,322,175,211,346,37,0,0,0,0,1010,975,35,102999,,,,,,,,,,102999,,,,,
"340130137003","Block Group 3, Census Tract 137, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,609,609,399,51,0,99,0,0,60,436,70,146,30,123,30,37,0,64,0,64,319,296,23,85989,,,,,,,,,,85989,,,,,
"340130137004","Block Group 4, Census Tract 137, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,797,797,485,21,23,116,0,83,69,688,77,334,82,104,84,7,0,7,0,7,348,301,47,47988,,,,,,,,,,47988,,,,,
"340130137005","Block Group 5, Census Tract 137, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,794,794,557,203,0,34,0,0,0,565,0,302,78,137,48,0,0,26,0,26,556,520,36,93532,,,,,,,,,,93532,,,,,
"340130138001","Block Group 1, Census Tract 138, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1233,1233,1034,50,0,0,0,141,8,931,34,248,107,221,182,139,0,65,0,65,544,536,8,185139,,,,,,,,,,185139,,,,,
"340130138002","Block Group 2, Census Tract 138, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,598,598,454,35,0,0,0,0,109,440,29,134,69,163,45,0,0,42,0,42,302,288,14,101319,,,,,,,,,,101319,,,,,
"340130138003","Block Group 3, Census Tract 138, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,912,912,513,20,0,78,0,44,257,688,52,48,156,290,115,18,9,0,0,0,635,607,28,145357,,,,,,,,,,145357,,,,,
"340130138004","Block Group 4, Census Tract 138, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,534,534,439,6,0,77,0,0,12,390,8,46,119,90,103,15,9,21,0,21,291,271,20,195556,,,,,,,,,,195556,,,,,
"340130138005","Block Group 5, Census Tract 138, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013800","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1095,1095,942,17,0,48,0,16,72,911,36,157,220,215,261,0,22,63,0,63,569,543,26,139500,,,,,,,,,,139500,,,,,
"340130139001","Block Group 1, Census Tract 139, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1171,1171,923,0,0,34,0,187,27,834,32,244,212,239,93,0,14,162,0,162,716,681,35,118958,,,,,,,,,,118958,,,,,
"340130139002","Block Group 2, Census Tract 139, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1272,1272,1049,17,0,80,0,54,72,1038,20,156,296,399,154,7,6,9,0,9,1049,926,123,159176,,,,,,,,,,159176,,,,,
"340130139003","Block Group 3, Census Tract 139, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,950,950,685,0,59,87,0,104,15,700,45,248,95,148,86,63,15,30,0,30,478,478,0,121389,,,,,,,,,,121389,,,,,
"340130139004","Block Group 4, Census Tract 139, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,921,921,655,31,0,46,0,172,17,795,44,273,220,194,54,10,0,64,0,64,608,608,0,94056,,,,,,,,,,94056,,,,,
"340130139005","Block Group 5, Census Tract 139, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"013900","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,798,798,700,27,0,15,0,0,56,497,52,108,172,151,14,0,0,34,0,34,370,370,0,107218,,,,,,,,,,107218,,,,,
"340130140001","Block Group 1, Census Tract 140, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"014000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,804,804,370,52,0,199,0,117,66,659,86,201,82,192,66,32,0,0,0,0,482,457,25,113625,,,,,,,,,,113625,,,,,
"340130140002","Block Group 2, Census Tract 140, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"014000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1311,1311,967,52,0,185,0,46,61,1002,47,218,219,414,77,15,12,29,0,29,784,771,13,93945,,,,,,,,,,93945,,,,,
"340130140003","Block Group 3, Census Tract 140, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"014000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1197,1197,723,0,0,216,0,82,176,944,87,290,244,234,73,16,0,17,0,17,648,611,37,96406,,,,,,,,,,96406,,,,,
"340130140004","Block Group 4, Census Tract 140, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"014000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,213,213,70,0,0,143,0,0,0,213,25,19,54,99,14,0,2,0,0,0,149,135,14,96042,,,,,,,,,,96042,,,,,
"340130141001","Block Group 1, Census Tract 141, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"014100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1299,1299,515,0,0,135,0,468,181,921,74,424,162,187,65,9,0,47,0,47,778,755,23,89375,,,,,,,,,,89375,,,,,
